@relation 'WekaExcel-weka.filters.unsupervised.attribute.Remove-R1-2,4-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Cfirst-Llast'

@attribute Etiquetado {anormal,normal}
@attribute promedioCambioAnterior numeric
@attribute cambio numeric

@data
anormal,0.167084,0
anormal,0.166074,0
anormal,0.157579,0
anormal,0.165619,0.095238
anormal,0.169895,0.083333
anormal,0.175398,0.015625
anormal,0.177118,0.032258
anormal,0.177003,0.032258
anormal,0.176546,0.038462
anormal,0.165766,0.027027
anormal,0.165432,0.027027
anormal,0.169772,0.138889
anormal,0.173559,0.037037
anormal,0.174794,0.037037
anormal,0.178479,0.021277
anormal,0.178288,0.021277
anormal,0.204292,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.168996,0.090909
anormal,0.186889,0.045455
anormal,0.178379,0
anormal,0.176712,0
anormal,0.170585,0.159091
anormal,0.182083,0.037037
anormal,0.180198,0.017241
anormal,0.171278,0
anormal,0.169829,0
anormal,0.168897,0.013699
anormal,0.16802,0.013699
anormal,0.158134,0.03125
anormal,0.164356,0.016667
anormal,0.194477,0.125
anormal,0.198644,0.125
anormal,0.219072,0
anormal,0.218319,0.166667
anormal,0.216838,0
anormal,0.198199,0.12
anormal,0.191528,0.019231
anormal,0.192169,0.019231
anormal,0.169183,0.089286
anormal,0.163387,0.018519
anormal,0.175924,0
anormal,0.172476,0
anormal,0.174781,0.1
anormal,0.178728,0.045455
anormal,0.183605,0.009804
anormal,0.173382,0
anormal,0.171715,0
anormal,0.170128,0
anormal,0.159127,0.102941
anormal,0.162566,0.015385
anormal,0.162099,0.015385
anormal,0.183712,0.071429
anormal,0.182662,0.071429
anormal,0.205387,0.090909
anormal,0.207084,0.090909
anormal,0.207277,0
anormal,0.198901,0
anormal,0.192635,0
anormal,0.179861,0
anormal,0.171119,0
anormal,0.166814,0
anormal,0.161869,0
anormal,0.19136,0
anormal,0.19136,0
anormal,0.186807,0.09
anormal,0.163746,0
anormal,0.162231,0
anormal,0.162738,0
anormal,0.175155,0
anormal,0.175155,0
anormal,0.171545,0
anormal,0.171545,0
anormal,0.181627,0.086957
anormal,0.184542,0.019231
anormal,0.172636,0.028571
anormal,0.173588,0.028571
anormal,0.174216,0.083333
anormal,0.165089,0
anormal,0.163877,0.015625
anormal,0.164398,0.015625
anormal,0.185141,0.083333
anormal,0.187398,0.083333
anormal,0.216171,0.142857
anormal,0.219345,0.142857
anormal,0.218834,0
anormal,0.212568,0
anormal,0.19929,0
anormal,0.190548,0
anormal,0.186243,0
anormal,0.202638,0.157895
anormal,0.196846,0.03125
anormal,0.178939,0.166667
anormal,0.186432,0.023256
anormal,0.181636,0
anormal,0.172017,0
anormal,0.17114,0
anormal,0.15851,0
anormal,0.157558,0
anormal,0.157558,0
anormal,0.170784,0.159091
anormal,0.181915,0.057143
anormal,0.21478,0
anormal,0.199017,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.181024,0.0625
anormal,0.183108,0.0625
anormal,0.189726,0
anormal,0.167599,0
anormal,0.165516,0
anormal,0.161836,0
anormal,0.160981,0
anormal,0.160543,0
anormal,0.167716,0.071429
anormal,0.172117,0.066667
anormal,0.171561,0.066667
anormal,0.175991,0.013158
anormal,0.177146,0.03125
anormal,0.175966,0.03125
anormal,0.1728,0.014706
anormal,0.161187,0
anormal,0.161453,0.013889
anormal,0.167772,0.04
anormal,0.172327,0.046512
anormal,0.173877,0.046512
anormal,0.206613,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.174338,0.076923
anormal,0.191938,0.111111
anormal,0.181501,0.137931
anormal,0.181957,0
anormal,0.181005,0
anormal,0.169414,0.043478
anormal,0.170863,0.043478
anormal,0.165066,0.02439
anormal,0.165879,0.02439
anormal,0.170078,0.076923
anormal,0.180444,0.060606
anormal,0.182464,0.060606
anormal,0.180028,0
anormal,0.178878,0
anormal,0.176668,0.015152
anormal,0.159809,0
anormal,0.159809,0
anormal,0.158618,0
anormal,0.157469,0
anormal,0.162498,0
anormal,0.161572,0
anormal,0.163466,0.021739
anormal,0.16419,0.021739
anormal,0.199645,0
anormal,0.19685,0
anormal,0.190392,0
anormal,0.184497,0
anormal,0.174551,0
anormal,0.164484,0
anormal,0.160317,0
anormal,0.155556,0
anormal,0.171774,0.083333
anormal,0.174551,0.083333
anormal,0.1862,0.029412
anormal,0.196457,0.045455
anormal,0.197972,0.045455
anormal,0.195831,0.055556
anormal,0.197683,0.055556
anormal,0.191429,0.068966
anormal,0.176591,0.131579
anormal,0.184116,0.022727
anormal,0.184874,0.022727
anormal,0.177095,0
anormal,0.177095,0
anormal,0.174905,0.121429
anormal,0.166039,0.027778
anormal,0.168958,0.014286
anormal,0.169434,0.014286
anormal,0.174333,0.047619
anormal,0.17592,0.047619
anormal,0.181156,0.080645
anormal,0.208062,0
anormal,0.198274,0
anormal,0.191629,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.189223,0.131579
anormal,0.197599,0.046512
anormal,0.19915,0.046512
anormal,0.173742,0
anormal,0.169356,0
anormal,0.169046,0.160714
anormal,0.176276,0
anormal,0.171076,0.033333
anormal,0.172187,0.033333
anormal,0.172205,0
anormal,0.178569,0.011364
anormal,0.173822,0.058824
anormal,0.175836,0.057143
anormal,0.164748,0
anormal,0.164748,0
anormal,0.163038,0.014286
anormal,0.172197,0.047619
anormal,0.186249,0.03125
anormal,0.186814,0.03125
anormal,0.208654,0
anormal,0.194981,0
anormal,0.189983,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.186591,0.052632
anormal,0.188346,0.052632
anormal,0.193628,0.011111
anormal,0.16704,0
anormal,0.165285,0
anormal,0.166389,0.151786
anormal,0.175681,0.052632
anormal,0.176492,0.096774
anormal,0.175235,0.055556
anormal,0.179481,0.023256
anormal,0.176646,0.030303
anormal,0.175695,0.030303
anormal,0.176818,0.1
anormal,0.166187,0
anormal,0.166565,0
anormal,0.166565,0
anormal,0.166811,0.043478
anormal,0.16826,0.043478
anormal,0.175636,0.1
anormal,0.207969,0
anormal,0.199913,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.181024,0.0625
anormal,0.183108,0.0625
anormal,0.191392,0.05
anormal,0.170353,0
anormal,0.17377,0.12963
anormal,0.185227,0
anormal,0.185227,0
anormal,0.18384,0
anormal,0.18384,0
anormal,0.18449,0.114035
anormal,0.168846,0
anormal,0.168846,0
anormal,0.172943,0.150685
anormal,0.167211,0
anormal,0.166231,0
anormal,0.167315,0.016393
anormal,0.19656,0.1875
anormal,0.221453,0
anormal,0.218175,0
anormal,0.219907,0.142857
anormal,0.217631,0
anormal,0.194199,0
anormal,0.189437,0
anormal,0.18349,0.018868
anormal,0.180785,0.018868
anormal,0.159953,0.018519
anormal,0.160427,0.018868
anormal,0.160402,0.018868
anormal,0.175669,0.076923
anormal,0.177604,0.076923
anormal,0.17914,0
anormal,0.17914,0
anormal,0.181566,0.1
anormal,0.184374,0.018182
anormal,0.18498,0.018182
anormal,0.172057,0
anormal,0.170542,0
anormal,0.159078,0
anormal,0.158068,0
anormal,0.158137,0.015873
anormal,0.189093,0.090909
anormal,0.216903,0.2
anormal,0.22593,0
anormal,0.215177,0
anormal,0.20658,0
anormal,0.198365,0.166667
anormal,0.197417,0.144231
anormal,0.177071,0
anormal,0.175621,0
anormal,0.165127,0.018519
anormal,0.17504,0.076923
anormal,0.177604,0.076923
anormal,0.17914,0
anormal,0.179566,0.04
anormal,0.180374,0.018182
anormal,0.18098,0.018182
anormal,0.168057,0
anormal,0.168057,0
anormal,0.165093,0
anormal,0.165093,0
anormal,0.159827,0.09375
anormal,0.164678,0.04918
anormal,0.194477,0
anormal,0.211205,0
anormal,0.211881,0.111111
anormal,0.197935,0.176471
anormal,0.199126,0.053571
anormal,0.173959,0.052632
anormal,0.175713,0.052632
anormal,0.183498,0.111111
anormal,0.184548,0.176471
anormal,0.186824,0
anormal,0.169657,0.027778
anormal,0.170627,0.014286
anormal,0.171103,0.014286
anormal,0.172384,0.047619
anormal,0.177778,0.03125
anormal,0.178344,0.03125
anormal,0.199775,0
anormal,0.196937,0
anormal,0.188314,0
anormal,0.183316,0
anormal,0.174551,0
anormal,0.164484,0
anormal,0.160317,0
anormal,0.155556,0
anormal,0.184837,0.055556
anormal,0.186689,0.055556
anormal,0.192531,0.046512
anormal,0.194081,0.046512
anormal,0.168673,0
anormal,0.166822,0
anormal,0.164483,0.017544
anormal,0.164274,0.017544
anormal,0.164977,0.05
anormal,0.166643,0.05
anormal,0.16985,0.030303
anormal,0.17086,0.030303
anormal,0.173383,0
anormal,0.179024,0.02381
anormal,0.179817,0.02381
anormal,0.177,0.030303
anormal,0.17605,0.030303
anormal,0.175684,0.078571
anormal,0.165685,0.027778
anormal,0.164894,0
anormal,0.170464,0.043478
anormal,0.171913,0.043478
anormal,0.179532,0.1
anormal,0.207969,0
anormal,0.199913,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.181024,0.0625
anormal,0.183108,0.0625
anormal,0.190559,0.025
anormal,0.174208,0
anormal,0.172124,0
anormal,0.170041,0
anormal,0.15738,0
anormal,0.158364,0
anormal,0.158364,0
anormal,0.168392,0
anormal,0.168392,0
anormal,0.16702,0.035714
anormal,0.16821,0.035714
anormal,0.178476,0
anormal,0.180818,0.085938
anormal,0.169941,0.040541
anormal,0.169683,0.013699
anormal,0.170139,0.013699
anormal,0.164845,0.068966
anormal,0.16958,0.018868
anormal,0.169283,0.018868
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.162222,0
anormal,0.17391,0.038462
anormal,0.183252,0
anormal,0.181168,0
anormal,0.176773,0
anormal,0.178233,0.041667
anormal,0.179622,0.041667
anormal,0.182304,0.072727
anormal,0.173977,0
anormal,0.172389,0
anormal,0.170874,0
anormal,0.169425,0
anormal,0.162174,0.136364
anormal,0.165762,0.015625
anormal,0.166283,0.015625
anormal,0.188003,0.066667
anormal,0.189245,0.066667
anormal,0.198116,0.071429
anormal,0.199262,0.071429
anormal,0.208412,0
anormal,0.200036,0
anormal,0.19377,0
anormal,0.182412,0
anormal,0.173671,0
anormal,0.169365,0
anormal,0.164603,0
anormal,0.19281,0.043478
anormal,0.187705,0.03
anormal,0.162645,0
anormal,0.163063,0.018182
anormal,0.162975,0.018182
anormal,0.171521,0.0625
anormal,0.173009,0.0625
anormal,0.176947,0
anormal,0.176947,0
anormal,0.177213,0
anormal,0.179326,0.040816
anormal,0.175338,0
anormal,0.173584,0
anormal,0.174966,0.125
anormal,0.16554,0.028571
anormal,0.166712,0.014925
anormal,0.166199,0.014925
anormal,0.176753,0.058824
anormal,0.186638,0.045455
anormal,0.205126,0
anormal,0.196751,0
anormal,0.19015,0
anormal,0.179703,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.188258,0
anormal,0.195561,0.021277
anormal,0.19627,0.021277
anormal,0.165428,0
anormal,0.16052,0
anormal,0.168726,0
anormal,0.179917,0.12963
anormal,0.173959,0.052632
anormal,0.188248,0.155556
anormal,0.184897,0
anormal,0.188928,0
anormal,0.187173,0
anormal,0.164049,0
anormal,0.1629,0
anormal,0.164992,0.114286
anormal,0.172739,0.041667
anormal,0.174128,0.041667
anormal,0.179294,0.025
anormal,0.204325,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.176719,0
anormal,0.176719,0
anormal,0.182389,0.054054
anormal,0.184191,0.054054
anormal,0.168871,0
anormal,0.168871,0
anormal,0.166694,0.041667
anormal,0.165702,0.041667
anormal,0.180243,0
anormal,0.178854,0
anormal,0.17655,0.032787
anormal,0.177643,0.032787
anormal,0.163785,0
anormal,0.162452,0
anormal,0.16162,0.013514
anormal,0.160836,0.013514
anormal,0.159374,0.033333
anormal,0.165561,0.036364
anormal,0.166773,0.036364
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.179157,0.108696
anormal,0.183802,0
anormal,0.182287,0
anormal,0.17456,0.0625
anormal,0.162137,0.057692
anormal,0.165473,0.020833
anormal,0.172292,0
anormal,0.172292,0
anormal,0.169194,0.043478
anormal,0.180502,0
anormal,0.179053,0
anormal,0.177415,0.016949
anormal,0.175415,0.016949
anormal,0.167198,0.138889
anormal,0.170907,0.054054
anormal,0.169627,0
anormal,0.169627,0
anormal,0.17036,0.033898
anormal,0.17149,0.033898
anormal,0.205032,0
anormal,0.20048,0
anormal,0.203385,0
anormal,0.205608,0.133333
anormal,0.186603,0
anormal,0.1829,0
anormal,0.177759,0.018182
anormal,0.158388,0
anormal,0.159379,0.019231
anormal,0.16002,0.019231
anormal,0.175203,0
anormal,0.173814,0
anormal,0.168943,0
anormal,0.179566,0.04
anormal,0.183206,0.018182
anormal,0.173509,0
anormal,0.171922,0
anormal,0.170407,0
anormal,0.168957,0
anormal,0.157628,0.029412
anormal,0.158609,0.029412
anormal,0.158632,0.015625
anormal,0.18424,0.071429
anormal,0.18564,0.071429
anormal,0.203426,0.153846
anormal,0.215322,0
anormal,0.206947,0
anormal,0.200681,0
anormal,0.187907,0
anormal,0.179165,0
anormal,0.17486,0
anormal,0.196916,0
anormal,0.19187,0.088235
anormal,0.169339,0
anormal,0.169339,0
anormal,0.171674,0.051282
anormal,0.174656,0
anormal,0.174656,0
anormal,0.177857,0.137681
anormal,0.166826,0
anormal,0.166826,0
anormal,0.16761,0.077465
anormal,0.170278,0.041667
anormal,0.171667,0.041667
anormal,0.176833,0.025
anormal,0.177666,0.025
anormal,0.203404,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.181024,0.0625
anormal,0.183108,0.0625
anormal,0.189726,0.025641
anormal,0.175871,0
anormal,0.174776,0
anormal,0.169534,0.045455
anormal,0.171189,0.027027
anormal,0.168049,0.027027
anormal,0.173228,0.1
anormal,0.177669,0.027027
anormal,0.177873,0.03125
anormal,0.177839,0.03125
anormal,0.177815,0.073529
anormal,0.164639,0
anormal,0.164639,0
anormal,0.166128,0.098592
anormal,0.171686,0.041667
anormal,0.173075,0.041667
anormal,0.178241,0.025
anormal,0.179075,0.025
anormal,0.203404,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.178941,0.066667
anormal,0.181163,0.066667
anormal,0.183385,0.066667
anormal,0.185608,0.066667
anormal,0.183501,0.071429
anormal,0.179602,0.008772
anormal,0.162033,0
anormal,0.162033,0
anormal,0.158165,0.021739
anormal,0.158889,0.021739
anormal,0.168871,0
anormal,0.165646,0.04
anormal,0.166979,0.04
anormal,0.178901,0
anormal,0.181036,0.114754
anormal,0.1713,0.027778
anormal,0.170837,0.027778
anormal,0.17043,0
anormal,0.169148,0
anormal,0.159716,0
anormal,0.160798,0.017857
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.178188,0
anormal,0.185222,0.047619
anormal,0.185291,0
anormal,0.18291,0
anormal,0.177209,0
anormal,0.175542,0
anormal,0.182261,0.0625
anormal,0.187125,0.103774
anormal,0.176803,0.028571
anormal,0.177755,0.028571
anormal,0.178383,0.083333
anormal,0.165089,0.029412
anormal,0.166069,0.029412
anormal,0.166552,0.015385
anormal,0.166085,0.015385
anormal,0.180336,0.066667
anormal,0.193762,0.088235
anormal,0.208826,0
anormal,0.20045,0
anormal,0.194184,0
anormal,0.183814,0
anormal,0.174092,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.189845,0.047619
anormal,0.191433,0.047619
anormal,0.201611,0.193878
anormal,0.176005,0.034483
anormal,0.177248,0
anormal,0.17297,0.055556
anormal,0.173673,0.055556
anormal,0.175135,0.034483
anormal,0.176285,0.034483
anormal,0.173383,0
anormal,0.176893,0.02381
anormal,0.177687,0.02381
anormal,0.17487,0.030303
anormal,0.177007,0.014493
anormal,0.175142,0.014493
anormal,0.165322,0.097222
anormal,0.166845,0
anormal,0.166845,0
anormal,0.170649,0
anormal,0.169748,0
anormal,0.171414,0.051282
anormal,0.169882,0.051282
anormal,0.198254,0
anormal,0.196866,0
anormal,0.19025,0
anormal,0.184497,0
anormal,0.174551,0
anormal,0.164484,0
anormal,0.160317,0
anormal,0.155556,0
anormal,0.178941,0.066667
anormal,0.181163,0.066667
anormal,0.188901,0.025641
anormal,0.170386,0
anormal,0.168164,0
anormal,0.165305,0
anormal,0.163503,0
anormal,0.159028,0
anormal,0.159028,0
anormal,0.164078,0.027027
anormal,0.164979,0.027027
anormal,0.167514,0
anormal,0.167514,0
anormal,0.171399,0.013889
anormal,0.174864,0
anormal,0.174874,0.015152
anormal,0.173359,0.015152
anormal,0.163768,0.027027
anormal,0.163434,0.027027
anormal,0.163145,0
anormal,0.167301,0.034483
anormal,0.174373,0.018868
anormal,0.174076,0.018868
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.171151,0
anormal,0.177352,0.047619
anormal,0.178939,0.047619
anormal,0.185474,0
anormal,0.17611,0
anormal,0.17611,0
anormal,0.180177,0.043478
anormal,0.1821,0.019608
anormal,0.182753,0.019608
anormal,0.171574,0
anormal,0.169907,0
anormal,0.16832,0
anormal,0.16832,0
anormal,0.158208,0.044118
anormal,0.158629,0.015152
anormal,0.159134,0.015152
anormal,0.178159,0
anormal,0.188337,0.058824
anormal,0.204136,0
anormal,0.195761,0
anormal,0.191717,0
anormal,0.183569,0
anormal,0.174827,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.188258,0.05
anormal,0.189925,0.05
anormal,0.194607,0.021739
anormal,0.195332,0.021739
anormal,0.165894,0
anormal,0.165894,0
anormal,0.161479,0
anormal,0.159929,0
anormal,0.164987,0
anormal,0.170048,0.032258
anormal,0.169933,0.032258
anormal,0.175235,0.055556
anormal,0.179656,0.02381
anormal,0.180449,0.02381
anormal,0.178706,0
anormal,0.176622,0
anormal,0.1733,0
anormal,0.157647,0
anormal,0.157647,0
anormal,0.15696,0.013889
anormal,0.156312,0.013889
anormal,0.164651,0.04
anormal,0.169549,0.046512
anormal,0.210618,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.171774,0
anormal,0.171774,0
anormal,0.179128,0.028571
anormal,0.171518,0
anormal,0.170369,0
anormal,0.166097,0
anormal,0.165116,0
anormal,0.157579,0.041667
anormal,0.158968,0.041667
anormal,0.16263,0.023256
anormal,0.163405,0.023256
anormal,0.169339,0
anormal,0.167117,0
anormal,0.169473,0.033333
anormal,0.167806,0.033333
anormal,0.178232,0.033333
anormal,0.179343,0.033333
anormal,0.177524,0.015625
anormal,0.1671,0
anormal,0.165818,0
anormal,0.168023,0.138889
anormal,0.171503,0
anormal,0.171503,0
anormal,0.166197,0.032258
anormal,0.169205,0.017544
anormal,0.205032,0
anormal,0.201481,0
anormal,0.199258,0
anormal,0.194814,0.066667
anormal,0.18906,0.0625
anormal,0.191143,0.0625
anormal,0.184358,0
anormal,0.182397,0
anormal,0.178728,0.045455
anormal,0.179795,0
anormal,0.169244,0
anormal,0.16646,0
anormal,0.158961,0.028571
anormal,0.159914,0.028571
anormal,0.161332,0.060606
anormal,0.183112,0.09375
anormal,0.194251,0.052632
anormal,0.196006,0.052632
anormal,0.208772,0
anormal,0.200396,0
anormal,0.190035,0
anormal,0.179589,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.189845,0.047619
anormal,0.191433,0.047619
anormal,0.197529,0.071429
anormal,0.167842,0.034483
anormal,0.168991,0.034483
anormal,0.168523,0.116071
anormal,0.176846,0.0625
anormal,0.176682,0
anormal,0.176682,0
anormal,0.177213,0
anormal,0.177213,0
anormal,0.179585,0.088235
anormal,0.171976,0
anormal,0.170309,0
anormal,0.173583,0.145833
anormal,0.16646,0
anormal,0.165418,0
anormal,0.165426,0.015385
anormal,0.183149,0.071429
anormal,0.199763,0.076923
anormal,0.202327,0.076923
anormal,0.206104,0
anormal,0.197728,0
anormal,0.191462,0
anormal,0.179787,0
anormal,0.171045,0
anormal,0.16674,0
anormal,0.161795,0
anormal,0.19136,0
anormal,0.19136,0
anormal,0.189807,0.18
anormal,0.169746,0
anormal,0.168231,0
anormal,0.168738,0
anormal,0.17032,0
anormal,0.169714,0
anormal,0.173136,0.043478
anormal,0.178728,0.045455
anormal,0.180243,0.045455
anormal,0.181134,0.019608
anormal,0.181787,0.019608
anormal,0.169894,0.028571
anormal,0.169259,0
anormal,0.159543,0
anormal,0.158501,0
anormal,0.157996,0.015152
anormal,0.158501,0.015152
anormal,0.176191,0.0625
anormal,0.189338,0.095238
anormal,0.191438,0.095238
anormal,0.194612,0.095238
anormal,0.208799,0
anormal,0.200423,0
anormal,0.194296,0
anormal,0.183849,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.182985,0.058824
anormal,0.184946,0.058824
anormal,0.19359,0.071429
anormal,0.168392,0
anormal,0.168392,0
anormal,0.16702,0.035714
anormal,0.178361,0
anormal,0.179825,0.03125
anormal,0.165888,0
anormal,0.163828,0.013699
anormal,0.163789,0.034483
anormal,0.174273,0.163462
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.154762,0.142857
anormal,0.179078,0.111111
anormal,0.181353,0
anormal,0.180019,0
anormal,0.171925,0.017857
anormal,0.17252,0.017857
anormal,0.157877,0
anormal,0.162647,0.021739
anormal,0.163371,0.021739
anormal,0.170353,0
anormal,0.1742,0.092593
anormal,0.183506,0.034483
anormal,0.184466,0.055556
anormal,0.171367,0
anormal,0.170034,0
anormal,0.169202,0.013514
anormal,0.168418,0.013514
anormal,0.159374,0.033333
anormal,0.16863,0.113208
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.176983,0.043478
anormal,0.181643,0.111111
anormal,0.179884,0
anormal,0.164095,0.057692
anormal,0.161362,0.021277
anormal,0.168871,0
anormal,0.168871,0
anormal,0.165646,0.04
anormal,0.182251,0.103448
anormal,0.18647,0.106557
anormal,0.176461,0.027778
anormal,0.17899,0
anormal,0.167878,0.032258
anormal,0.17,0.017544
anormal,0.205032,0
anormal,0.197059,0
anormal,0.193247,0
anormal,0.195925,0.142857
anormal,0.198465,0.142857
anormal,0.203891,0.027778
anormal,0.188252,0.066667
anormal,0.187696,0.066667
anormal,0.188294,0.130435
anormal,0.177213,0
anormal,0.177213,0
anormal,0.181219,0.137255
anormal,0.175244,0
anormal,0.173577,0
anormal,0.176851,0.145833
anormal,0.16695,0.014706
anormal,0.166391,0.015152
anormal,0.166896,0.015152
anormal,0.176627,0.03125
anormal,0.189786,0.055556
anormal,0.190527,0.055556
anormal,0.204501,0
anormal,0.196126,0
anormal,0.192082,0
anormal,0.181635,0
anormal,0.173003,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.19136,0.045455
anormal,0.192876,0.045455
anormal,0.194046,0.07
anormal,0.167486,0
anormal,0.165319,0.018182
anormal,0.165231,0.018182
anormal,0.170926,0
anormal,0.17032,0
anormal,0.173136,0.043478
anormal,0.178728,0.045455
anormal,0.180243,0.045455
anormal,0.181134,0.019608
anormal,0.181787,0.019608
anormal,0.169894,0.028571
anormal,0.17495,0
anormal,0.173435,0
anormal,0.165252,0.058824
anormal,0.171449,0.15625
anormal,0.190449,0.038462
anormal,0.204838,0
anormal,0.203389,0
anormal,0.195013,0
anormal,0.188747,0
anormal,0.180837,0
anormal,0.172096,0
anormal,0.16779,0
anormal,0.162845,0
anormal,0.19281,0
anormal,0.190457,0.156863
anormal,0.16811,0
anormal,0.16811,0
anormal,0.166587,0
anormal,0.173711,0.071429
anormal,0.176092,0.071429
anormal,0.177238,0
anormal,0.177238,0
anormal,0.180177,0.043478
anormal,0.181627,0.043478
anormal,0.182398,0.019231
anormal,0.177576,0.152778
anormal,0.18026,0.020833
anormal,0.169202,0.029412
anormal,0.170183,0.029412
anormal,0.171248,0.046875
anormal,0.184137,0.038462
anormal,0.20519,0.1
anormal,0.207134,0.1
anormal,0.209018,0
anormal,0.200643,0
anormal,0.194376,0
anormal,0.1838,0
anormal,0.175059,0
anormal,0.170753,0
anormal,0.165808,0
anormal,0.197375,0.05
anormal,0.190278,0.030303
anormal,0.187955,0.030303
anormal,0.173383,0.058824
anormal,0.175344,0.058824
anormal,0.178972,0.011905
anormal,0.175758,0.030303
anormal,0.174807,0.030303
anormal,0.171478,0
anormal,0.162152,0
anormal,0.162152,0
anormal,0.164728,0.142857
anormal,0.175286,0.045455
anormal,0.188285,0.030303
anormal,0.184534,0.030303
anormal,0.207698,0
anormal,0.196098,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.182985,0
anormal,0.182985,0
anormal,0.191319,0.151163
anormal,0.171251,0
anormal,0.171251,0
anormal,0.170137,0.017241
anormal,0.169899,0.017241
anormal,0.168758,0.131579
anormal,0.17633,0.03125
anormal,0.173383,0
anormal,0.173383,0
anormal,0.179197,0.139535
anormal,0.178277,0
anormal,0.181981,0
anormal,0.181103,0
anormal,0.161647,0.027778
anormal,0.161462,0.027778
anormal,0.166861,0.152174
anormal,0.184915,0.125
anormal,0.190373,0.064516
anormal,0.187451,0.064516
anormal,0.211915,0
anormal,0.196968,0
anormal,0.190861,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.189223,0.131579
anormal,0.201673,0.122222
anormal,0.178789,0
anormal,0.171869,0.070175
anormal,0.166819,0
anormal,0.165185,0.029412
anormal,0.166165,0.029412
anormal,0.169339,0
anormal,0.171316,0.059322
anormal,0.178148,0.032258
anormal,0.179565,0.015625
anormal,0.180086,0.015625
anormal,0.167974,0
anormal,0.166692,0
anormal,0.16473,0.013889
anormal,0.161289,0.035714
anormal,0.16413,0.039216
anormal,0.165437,0.039216
anormal,0.205032,0
anormal,0.197059,0
anormal,0.191163,0
anormal,0.181218,0
anormal,0.171151,0
anormal,0.166984,0
anormal,0.162222,0
anormal,0.162632,0.111111
anormal,0.166336,0.111111
anormal,0.183386,0.033333
anormal,0.181985,0.083333
anormal,0.186866,0.047619
anormal,0.186866,0.047619
anormal,0.186938,0.047619
anormal,0.177213,0
anormal,0.178125,0.040816
anormal,0.179486,0.040816
anormal,0.170296,0
anormal,0.169264,0
anormal,0.163377,0.028571
anormal,0.16433,0.028571
anormal,0.164233,0.015152
anormal,0.164738,0.015152
anormal,0.17891,0
anormal,0.192481,0.066667
anormal,0.193512,0.066667
anormal,0.19744,0
anormal,0.194602,0
anormal,0.186227,0
anormal,0.17996,0
anormal,0.173047,0
anormal,0.164306,0
anormal,0.16,0
anormal,0.155556,0
anormal,0.19136,0.045455
anormal,0.201289,0.020408
anormal,0.197207,0.020408
anormal,0.170581,0
